match_id,date,team1,team2,venue,city,toss_winner,toss_decision,winner,match_type,outcome_result
1305503,2022-04-02,Nepal,Malaysia,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,Nepal,T20,completed
1305504,2022-04-04,Nepal,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Papua New Guinea,field,Nepal,T20,completed
1307293,2022-06-07,Sri Lanka,Australia,"R Premadasa Stadium, Colombo",Colombo,Australia,field,Australia,T20,completed
1307294,2022-06-08,Sri Lanka,Australia,"R Premadasa Stadium, Colombo",Colombo,Australia,field,Australia,T20,completed
1307295,2022-06-11,Australia,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Australia,bat,Sri Lanka,T20,completed
1307477,2022-07-27,New Zealand,Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,field,New Zealand,T20,completed
1307478,2022-07-29,New Zealand,Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,New Zealand,bat,New Zealand,T20,completed
1309701,2022-04-08,Uganda,Namibia,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,field,Namibia,T20,completed
1309702,2022-04-09,Namibia,Uganda,"United Cricket Club Ground, Windhoek",Windhoek,Uganda,field,Uganda,T20,completed
1309703,2022-04-10,Namibia,Uganda,"United Cricket Club Ground, Windhoek",Windhoek,Uganda,field,Namibia,T20,completed
1310161,2022-04-29,Norway,Guernsey,"Desert Springs Cricket Ground, Almeria",Almeria,Norway,bat,Norway,T20,completed
1310162,2022-04-30,Spain,Norway,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,Spain,T20,completed
1310163,2022-04-30,Norway,Guernsey,"Desert Springs Cricket Ground, Almeria",Almeria,Norway,bat,Guernsey,T20,completed
1310164,2022-04-30,Guernsey,Spain,"Desert Springs Cricket Ground, Almeria",Almeria,Guernsey,bat,Spain,T20,completed
1310165,2022-05-01,Spain,Guernsey,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,Guernsey,T20,completed
1310166,2022-05-01,Spain,Norway,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,Spain,T20,completed
1310167,2022-05-07,Denmark,Finland,"Svanholm Park, Brondby",Brondby,Finland,field,Finland,T20,completed
1310168,2022-05-07,Denmark,Finland,"Svanholm Park, Brondby",Brondby,Finland,field,Denmark,T20,completed
1310169,2022-05-08,Denmark,Finland,"Svanholm Park, Brondby",Brondby,Denmark,bat,Denmark,T20,completed
1310170,2022-05-10,Gibraltar,Malta,Marsa Sports Club,Marsa,Malta,field,Malta,T20,completed
1310171,2022-05-10,Malta,Hungary,Marsa Sports Club,Marsa,Hungary,field,Malta,T20,completed
1310172,2022-05-10,Gibraltar,Hungary,Marsa Sports Club,Marsa,Hungary,field,Hungary,T20,completed
1310173,2022-05-11,Romania,Malta,Marsa Sports Club,Marsa,Malta,field,Malta,T20,completed
1310174,2022-05-11,Czech Republic,Gibraltar,Marsa Sports Club,Marsa,Czech Republic,bat,Czech Republic,T20,completed
1310175,2022-05-11,Hungary,Bulgaria,Marsa Sports Club,Marsa,Bulgaria,field,Hungary,T20,completed
1310176,2022-05-12,Malta,Czech Republic,Marsa Sports Club,Marsa,Czech Republic,field,Malta,T20,completed
1310177,2022-05-12,Czech Republic,Bulgaria,Marsa Sports Club,Marsa,Czech Republic,bat,Czech Republic,T20,completed
1310178,2022-05-12,Romania,Hungary,Marsa Sports Club,Marsa,Romania,bat,Hungary,T20,completed
1310179,2022-05-13,Gibraltar,Bulgaria,Marsa Sports Club,Marsa,Gibraltar,bat,Gibraltar,T20,completed
1310180,2022-05-13,Romania,Czech Republic,Marsa Sports Club,Marsa,Romania,bat,Romania,T20,completed
1310181,2022-05-13,Bulgaria,Romania,Marsa Sports Club,Marsa,Bulgaria,bat,Romania,T20,completed
1310182,2022-05-14,Hungary,Czech Republic,Marsa Sports Club,Marsa,Hungary,bat,Czech Republic,T20,completed
1310183,2022-05-14,Gibraltar,Romania,Marsa Sports Club,Marsa,Gibraltar,bat,Romania,T20,completed
1310184,2022-05-14,Bulgaria,Malta,Marsa Sports Club,Marsa,Bulgaria,bat,Malta,T20,completed
1310185,2022-05-15,Gibraltar,Bulgaria,Marsa Sports Club,Marsa,Gibraltar,bat,Bulgaria,T20,completed
1310186,2022-05-15,Czech Republic,Hungary,Marsa Sports Club,Marsa,Hungary,field,Czech Republic,T20,completed
1310187,2022-05-15,Romania,Malta,Marsa Sports Club,Marsa,Romania,bat,Romania,T20,completed
1310188,2022-05-20,Jersey,Guernsey,"College Field, St Peter Port",St Peter Port,Guernsey,field,Jersey,T20,completed
1310901,2022-08-04,New Zealand,Netherlands,"Sportpark Westvliet, The Hague",The Hague,New Zealand,bat,New Zealand,T20,completed
1310902,2022-08-05,Netherlands,New Zealand,"Sportpark Westvliet, The Hague",The Hague,Netherlands,bat,New Zealand,T20,completed
1310938,2022-05-17,Zimbabwe,Namibia,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Zimbabwe,T20,completed
1310939,2022-05-19,Zimbabwe,Namibia,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Namibia,T20,completed
1310940,2022-05-21,Namibia,Zimbabwe,"Queens Sports Club, Bulawayo",Bulawayo,Namibia,bat,Zimbabwe,T20,completed
1310941,2022-05-22,Zimbabwe,Namibia,"Queens Sports Club, Bulawayo",Bulawayo,Namibia,field,Namibia,T20,completed
1310942,2022-05-24,Namibia,Zimbabwe,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,field,Namibia,T20,completed
1317136,2022-06-24,Serbia,Bulgaria,"National Sports Academy, Sofia",Sofia,Bulgaria,field,Bulgaria,T20,completed
1317137,2022-06-25,Serbia,Bulgaria,"National Sports Academy, Sofia",Sofia,Serbia,bat,Bulgaria,T20,completed
1317138,2022-06-25,Serbia,Bulgaria,"National Sports Academy, Sofia",Sofia,Serbia,bat,Bulgaria,T20,completed
1317139,2022-06-26,Serbia,Bulgaria,"National Sports Academy, Sofia",Sofia,Bulgaria,field,Bulgaria,T20,completed
1317150,2022-07-03,West Indies,Bangladesh,"Windsor Park, Roseau, Dominica",Roseau,West Indies,bat,West Indies,T20,completed
1317151,2022-07-07,Bangladesh,West Indies,"Providence Stadium, Guyana",Providence,Bangladesh,bat,West Indies,T20,completed
1317482,2022-10-05,West Indies,Australia,Carrara Oval,Carrara,Australia,field,Australia,T20,completed
1317483,2022-10-07,Australia,West Indies,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,West Indies,field,Australia,T20,completed
1317486,2022-10-09,England,Australia,Perth Stadium,Perth,Australia,field,England,T20,completed
1317487,2022-10-12,England,Australia,"Manuka Oval, Canberra",Canberra,Australia,field,England,T20,completed
1317903,2022-07-29,India,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,West Indies,field,India,T20,completed
1317904,2022-08-01,India,West Indies,"Warner Park, Basseterre, St Kitts",Basseterre,West Indies,field,West Indies,T20,completed
1317905,2022-08-02,West Indies,India,"Warner Park, Basseterre, St Kitts",Basseterre,India,field,India,T20,completed
1317906,2022-08-06,India,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,West Indies,field,India,T20,completed
1317907,2022-08-07,India,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,India,bat,India,T20,completed
1317908,2022-08-10,New Zealand,West Indies,"Sabina Park, Kingston, Jamaica",Kingston,West Indies,field,New Zealand,T20,completed
1317909,2022-08-12,New Zealand,West Indies,"Sabina Park, Kingston, Jamaica",Kingston,New Zealand,bat,New Zealand,T20,completed
1317910,2022-08-14,New Zealand,West Indies,"Sabina Park, Kingston, Jamaica",Kingston,New Zealand,bat,West Indies,T20,completed
1318357,2022-06-09,Germany,Austria,Bayer Uerdingen Cricket Ground,Krefeld,Austria,field,Germany,T20,completed
1318358,2022-06-09,Sweden,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,Germany,T20,completed
1318359,2022-06-10,Austria,Germany,Bayer Uerdingen Cricket Ground,Krefeld,Austria,bat,Austria,T20,completed
1318360,2022-06-10,Austria,Sweden,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,Austria,T20,completed
1318361,2022-06-11,Austria,Sweden,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,Austria,T20,completed
1318362,2022-06-11,Germany,Sweden,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,Germany,T20,completed
1320969,2022-06-28,Gibraltar,Belgium,"Meersen, Gent",Ghent,Belgium,field,Belgium,T20,completed
1320973,2022-06-29,Portugal,Malta,"Meersen, Gent",Ghent,Portugal,bat,Portugal,T20,completed
1320974,2022-06-29,Denmark,Gibraltar,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Denmark,bat,Denmark,T20,completed
1320975,2022-06-29,Israel,Spain,"Meersen, Gent",Ghent,Israel,bat,Spain,T20,completed
1320976,2022-06-29,Hungary,Belgium,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Hungary,bat,Belgium,T20,completed
1320977,2022-07-01,Portugal,Spain,"Meersen, Gent",Ghent,Portugal,bat,Spain,T20,completed
1320978,2022-07-01,Hungary,Gibraltar,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Gibraltar,field,Gibraltar,T20,completed
1320979,2022-07-01,Malta,Israel,"Meersen, Gent",Ghent,Israel,field,Malta,T20,completed
1320980,2022-07-01,Belgium,Denmark,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Denmark,field,Belgium,T20,completed
1320982,2022-07-02,Belgium,Portugal,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Belgium,bat,Portugal,T20,completed
1320984,2022-07-02,Denmark,Spain,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Spain,field,Denmark,T20,completed
1320985,2022-07-03,Israel,Hungary,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Hungary,field,Israel,T20,completed
1320986,2022-07-04,Spain,Belgium,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Spain,bat,Belgium,T20,completed
1320987,2022-07-03,Gibraltar,Malta,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Gibraltar,bat,Malta,T20,completed
1320988,2022-07-04,Portugal,Denmark,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Portugal,bat,Denmark,T20,completed
1321258,2022-07-12,Cyprus,Isle of Man,Kerava National Cricket Ground,Kerava,Isle of Man,field,Isle of Man,T20,completed
1321259,2022-07-12,Finland,Sweden,Tikkurila Cricket Ground,Vantaa,Sweden,field,Finland,T20,completed
1321260,2022-07-12,Romania,Turkey,Kerava National Cricket Ground,Kerava,Turkey,field,Romania,T20,completed
1321261,2022-07-13,Cyprus,Romania,Tikkurila Cricket Ground,Vantaa,Romania,field,Cyprus,T20,completed
1321262,2022-07-13,Croatia,Sweden,Kerava National Cricket Ground,Kerava,Sweden,field,Sweden,T20,completed
1321263,2022-07-13,Isle of Man,Serbia,Tikkurila Cricket Ground,Vantaa,Serbia,field,Isle of Man,T20,completed
1321264,2022-07-13,Finland,Italy,Kerava National Cricket Ground,Kerava,Italy,field,Italy,T20,completed
1321265,2022-07-15,Italy,Sweden,Tikkurila Cricket Ground,Vantaa,Sweden,field,Italy,T20,completed
1321266,2022-07-15,Turkey,Serbia,Kerava National Cricket Ground,Kerava,Serbia,field,Serbia,T20,completed
1321267,2022-07-15,Croatia,Greece,Tikkurila Cricket Ground,Vantaa,Greece,field,Croatia,T20,completed
1321268,2022-07-15,Romania,Isle of Man,Kerava National Cricket Ground,Kerava,Isle of Man,field,Isle of Man,T20,completed
1321269,2022-07-16,Romania,Serbia,Tikkurila Cricket Ground,Vantaa,Romania,bat,Romania,T20,completed
1321270,2022-07-16,Finland,Greece,Kerava National Cricket Ground,Kerava,Greece,field,Finland,T20,completed
1321271,2022-07-16,Cyprus,Turkey,Tikkurila Cricket Ground,Vantaa,Cyprus,bat,Cyprus,T20,completed
1321272,2022-07-16,Italy,Croatia,Kerava National Cricket Ground,Kerava,Italy,bat,Italy,T20,completed
1321273,2022-07-18,Sweden,Greece,Tikkurila Cricket Ground,Vantaa,Greece,field,Sweden,T20,completed
1321274,2022-07-18,Cyprus,Serbia,Kerava National Cricket Ground,Kerava,Cyprus,bat,Serbia,T20,completed
1321275,2022-07-18,Croatia,Finland,Tikkurila Cricket Ground,Vantaa,Croatia,bat,Finland,T20,completed
1321276,2022-07-18,Isle of Man,Turkey,Kerava National Cricket Ground,Kerava,Isle of Man,bat,Isle of Man,T20,completed
1321277,2022-07-19,Serbia,Croatia,Tikkurila Cricket Ground,Vantaa,Serbia,bat,Croatia,T20,completed
1321278,2022-07-19,Finland,Cyprus,Kerava National Cricket Ground,Kerava,Finland,bat,Finland,T20,completed
1321279,2022-07-19,Romania,Sweden,Tikkurila Cricket Ground,Vantaa,Romania,bat,Sweden,T20,completed
1321280,2022-07-19,Isle of Man,Italy,Kerava National Cricket Ground,Kerava,Italy,field,Italy,T20,completed
1321281,2022-07-24,Austria,Luxembourg,Tikkurila Cricket Ground,Vantaa,Luxembourg,field,Austria,T20,completed
1321282,2022-07-24,Estonia,Norway,Kerava National Cricket Ground,Kerava,Estonia,bat,Norway,T20,completed
1321283,2022-07-24,Guernsey,Bulgaria,Tikkurila Cricket Ground,Vantaa,Bulgaria,field,Guernsey,T20,completed
1321284,2022-07-24,France,Czech Republic,Kerava National Cricket Ground,Kerava,Czech Republic,field,France,T20,completed
1321286,2022-07-25,Austria,Slovenia,Kerava National Cricket Ground,Kerava,Slovenia,field,Austria,T20,completed
1321287,2022-07-25,France,Switzerland,Tikkurila Cricket Ground,Vantaa,France,bat,Switzerland,T20,completed
1321288,2022-07-25,Guernsey,Luxembourg,Kerava National Cricket Ground,Kerava,Luxembourg,field,Guernsey,T20,completed
1321289,2022-07-27,Guernsey,Austria,Tikkurila Cricket Ground,Vantaa,Guernsey,bat,Austria,T20,completed
1321290,2022-07-27,Switzerland,Estonia,Kerava National Cricket Ground,Kerava,Switzerland,bat,Switzerland,T20,completed
1321291,2022-07-27,Slovenia,Bulgaria,Tikkurila Cricket Ground,Vantaa,Bulgaria,field,Bulgaria,T20,completed
1321292,2022-07-27,France,Norway,Kerava National Cricket Ground,Kerava,France,bat,France,T20,completed
1321293,2022-07-28,Norway,Switzerland,Tikkurila Cricket Ground,Vantaa,Norway,bat,Norway,T20,completed
1321294,2022-07-28,Luxembourg,Bulgaria,Kerava National Cricket Ground,Kerava,Luxembourg,bat,Luxembourg,T20,completed
1321295,2022-07-28,Czech Republic,Estonia,Tikkurila Cricket Ground,Vantaa,Czech Republic,bat,Czech Republic,T20,completed
1321296,2022-07-28,Slovenia,Guernsey,Kerava National Cricket Ground,Kerava,Guernsey,field,Guernsey,T20,completed
1321298,2022-07-30,Switzerland,Czech Republic,Kerava National Cricket Ground,Kerava,Switzerland,bat,Czech Republic,T20,completed
1321299,2022-07-30,Luxembourg,Slovenia,Tikkurila Cricket Ground,Vantaa,Luxembourg,bat,Luxembourg,T20,completed
1321301,2022-07-31,Bulgaria,Czech Republic,Tikkurila Cricket Ground,Vantaa,Bulgaria,bat,Czech Republic,T20,completed
1321302,2022-07-31,Guernsey,France,Kerava National Cricket Ground,Kerava,Guernsey,bat,Guernsey,T20,completed
1321303,2022-07-31,Luxembourg,Switzerland,Tikkurila Cricket Ground,Vantaa,Luxembourg,bat,Luxembourg,T20,completed
1321304,2022-07-31,Norway,Austria,Kerava National Cricket Ground,Kerava,Norway,bat,Austria,T20,completed
1321305,2022-07-08,Luxembourg,Austria,"Scott Page Field, Vinor",Prague,Austria,field,Austria,T20,completed
1321306,2022-07-08,Luxembourg,Czech Republic,"Scott Page Field, Vinor",Prague,Luxembourg,bat,Czech Republic,T20,completed
1321307,2022-07-09,Czech Republic,Austria,"Scott Page Field, Vinor",Prague,Austria,field,Austria,T20,completed
1321308,2022-07-09,Austria,Luxembourg,"Scott Page Field, Vinor",Prague,Luxembourg,field,Austria,T20,completed
1321309,2022-07-10,Czech Republic,Luxembourg,"Scott Page Field, Vinor",Prague,Czech Republic,bat,Czech Republic,T20,completed
1321310,2022-07-10,Austria,Czech Republic,"Scott Page Field, Vinor",Prague,Czech Republic,field,Czech Republic,T20,completed
1321311,2022-06-28,Malaysia,Singapore,"Indian Association Ground, Singapore",Singapore,Singapore,field,Singapore,T20,completed
1321312,2022-06-29,Malaysia,Singapore,"Indian Association Ground, Singapore",Singapore,Malaysia,bat,Malaysia,T20,completed
1321313,2022-06-30,Singapore,Malaysia,"Indian Association Ground, Singapore",Singapore,Singapore,bat,Malaysia,T20,completed
1321465,2022-07-11,Zimbabwe,Singapore,"Queens Sports Club, Bulawayo",Bulawayo,Singapore,field,Zimbabwe,T20,completed
1321466,2022-07-11,Jersey,United States of America,Bulawayo Athletic Club,Bulawayo,United States of America,field,United States of America,T20,completed
1321467,2022-07-11,Netherlands,Papua New Guinea,"Queens Sports Club, Bulawayo",Bulawayo,Netherlands,bat,Netherlands,T20,completed
1321468,2022-07-11,Hong Kong,Uganda,Bulawayo Athletic Club,Bulawayo,Hong Kong,bat,Uganda,T20,completed
1321469,2022-07-12,Zimbabwe,Jersey,"Queens Sports Club, Bulawayo",Bulawayo,Jersey,field,Zimbabwe,T20,completed
1321470,2022-07-12,United States of America,Singapore,Bulawayo Athletic Club,Bulawayo,Singapore,field,United States of America,T20,completed
1321471,2022-07-12,Hong Kong,Netherlands,"Queens Sports Club, Bulawayo",Bulawayo,Hong Kong,bat,Netherlands,T20,completed
1321472,2022-07-12,Uganda,Papua New Guinea,Bulawayo Athletic Club,Bulawayo,Papua New Guinea,field,Papua New Guinea,T20,completed
1321473,2022-07-14,Netherlands,Uganda,"Queens Sports Club, Bulawayo",Bulawayo,Uganda,field,Netherlands,T20,completed
1321474,2022-07-14,Papua New Guinea,Hong Kong,Bulawayo Athletic Club,Bulawayo,Hong Kong,field,Hong Kong,T20,completed
1321475,2022-07-14,Zimbabwe,United States of America,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Zimbabwe,T20,completed
1321477,2022-07-15,Uganda,Jersey,"Queens Sports Club, Bulawayo",Bulawayo,Uganda,bat,Uganda,T20,completed
1321478,2022-07-15,Singapore,Hong Kong,Bulawayo Athletic Club,Bulawayo,Hong Kong,field,Hong Kong,T20,completed
1321479,2022-07-15,Zimbabwe,Papua New Guinea,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Zimbabwe,T20,completed
1321480,2022-07-15,United States of America,Netherlands,Bulawayo Athletic Club,Bulawayo,United States of America,bat,Netherlands,T20,completed
1321481,2022-07-17,Uganda,Hong Kong,"Queens Sports Club, Bulawayo",Bulawayo,Hong Kong,field,Uganda,T20,completed
1321482,2022-07-17,Singapore,Jersey,Bulawayo Athletic Club,Bulawayo,Singapore,bat,Jersey,T20,completed
1321483,2022-07-17,Papua New Guinea,United States of America,Bulawayo Athletic Club,Bulawayo,United States of America,field,Papua New Guinea,T20,completed
1321484,2022-07-17,Zimbabwe,Netherlands,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Zimbabwe,T20,completed
1321998,2022-07-02,Malaysia,Bhutan,"UKM-YSD Cricket Oval, Bangi",Bangi,Bhutan,field,Malaysia,T20,completed
1322001,2022-07-04,Thailand,Malaysia,"UKM-YSD Cricket Oval, Bangi",Bangi,Thailand,bat,Malaysia,T20,completed
1322002,2022-07-04,Bhutan,Maldives,"UKM-YSD Cricket Oval, Bangi",Bangi,Maldives,field,Bhutan,T20,completed
1322003,2022-07-06,Thailand,Bhutan,"UKM-YSD Cricket Oval, Bangi",Bangi,Bhutan,field,Bhutan,T20,completed
1322004,2022-07-06,Maldives,Malaysia,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,field,Malaysia,T20,completed
1322005,2022-07-07,Bhutan,Maldives,"UKM-YSD Cricket Oval, Bangi",Bangi,Maldives,field,Bhutan,T20,completed
1322006,2022-07-07,Thailand,Malaysia,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,field,Malaysia,T20,completed
1322007,2022-07-08,Maldives,Thailand,"UKM-YSD Cricket Oval, Bangi",Bangi,Thailand,field,Maldives,T20,completed
1322009,2022-07-09,Bhutan,Thailand,"UKM-YSD Cricket Oval, Bangi",Bangi,Bhutan,bat,Bhutan,T20,completed
1322010,2022-07-11,Bhutan,Malaysia,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,field,Malaysia,T20,completed
1322011,2022-07-02,Singapore,Papua New Guinea,"Indian Association Ground, Singapore",Singapore,Singapore,bat,Singapore,T20,completed
1322012,2022-07-03,Singapore,Papua New Guinea,"Indian Association Ground, Singapore",Singapore,Singapore,bat,Papua New Guinea,T20,completed
